,index,,Multi_Cell_Image_Id,Multi_Cell_Image_Name,Single_Cell_Image_Id,Single_Cell_Image_Name,TableNumber,ImageNumber,Image_FileName_DAPI,Image_PathName_DAPI,Image_FileName_Tubulin,Image_PathName_Tubulin,Image_FileName_Actin,Image_PathName_Actin,Image_Metadata_Plate_DAPI,Image_Metadata_Well_DAPI,Replicate,Image_Metadata_Compound,Image_Metadata_Concentration,moa
96292,182828,182828,2082,Week3_290607_F04_s2_w177827D45-BE55-4C42-A832-EF92EC848A85,32,Week3_290607_F04_s2_w177827D45-BE55-4C42-A832-EF92EC848A85_32.npy,3,650,Week3_290607_F04_s2_w177827D45-BE55-4C42-A832-EF92EC848A85.tif,Week3_25461,Week3_290607_F04_s2_w26D9B120C-EB3D-43C9-868A-60414C5750A8.tif,Week3_25461,Week3_290607_F04_s2_w41F5336F0-FECA-4CD4-8284-EC84895BCFF7.tif,Week3_25461,Week3_25461,F04,3,etoposide,10.0,DNA damage
49371,93381,93381,1076,Week1_150607_G02_s2_w10CB5EC7B-3505-4D6E-A857-DD73647BD63C,30,Week1_150607_G02_s2_w10CB5EC7B-3505-4D6E-A857-DD73647BD63C_30.npy,1,3322,Week1_150607_G02_s2_w10CB5EC7B-3505-4D6E-A857-DD73647BD63C.tif,Week1_22381,Week1_150607_G02_s2_w271D1DC4A-A8FF-4D6F-8EEA-F461D64A60E5.tif,Week1_22381,Week1_150607_G02_s2_w41E36FADB-8D85-4289-8811-76A536ABB565.tif,Week1_22381,Week1_22381,G02,2,taxol,0.3,Microtubule stabilizers
33213,62845,62845,1153,Week1_150607_G08_s1_w130880F57-CE05-458B-9C8F-426ABA2BEBA0,42,Week1_150607_G08_s1_w130880F57-CE05-458B-9C8F-426ABA2BEBA0_42.npy,1,465,Week1_150607_G08_s1_w130880F57-CE05-458B-9C8F-426ABA2BEBA0.tif,Week1_22141,Week1_150607_G08_s1_w236846AC0-6F48-49C2-8583-FE2F3BEDE0ED.tif,Week1_22141,Week1_150607_G08_s1_w4C2B03BA1-0E93-4D6A-8DB7-34D1D3DDA59E.tif,Week1_22141,Week1_22141,G08,2,AZ-A,0.1,Aurora kinase inhibitors
91920,177321,177321,1884,Week3_290607_D06_s4_w1E121706B-82F6-49C8-AB96-F9D89E8B4ABD,12,Week3_290607_D06_s4_w1E121706B-82F6-49C8-AB96-F9D89E8B4ABD_12.npy,3,580,Week3_290607_D06_s4_w1E121706B-82F6-49C8-AB96-F9D89E8B4ABD.tif,Week3_25461,Week3_290607_D06_s4_w2B9C36077-7D6B-488F-9BFF-C2FFD8168E86.tif,Week3_25461,Week3_290607_D06_s4_w4613A4D6C-760A-437A-9FA5-C4694D8270A2.tif,Week3_25461,Week3_25461,D06,3,AZ-C,0.03,Eg5 inhibitors
9375,20037,20037,483,Week10_200907_C06_s1_w1FD9C2C2D-B6FF-4420-965B-52FF6FB6D9F6,3,Week10_200907_C06_s1_w1FD9C2C2D-B6FF-4420-965B-52FF6FB6D9F6_3.npy,0,297,Week10_200907_C06_s1_w1FD9C2C2D-B6FF-4420-965B-52FF6FB6D9F6.tif,Week10_40115,Week10_200907_C06_s1_w25C5384C1-EA12-48B1-85CE-B6EE49687546.tif,Week10_40115,Week10_200907_C06_s1_w4ECEE0B80-EDDC-46E2-83F3-24AB5DEFCF5C.tif,Week10_40115,Week10_40115,C06,2,AZ138,1.0,Eg5 inhibitors
114059,215508,215508,1771,Week3_290607_C07_s3_w118F5E543-1407-4268-96B7-6F5ADA234273,89,Week3_290607_C07_s3_w118F5E543-1407-4268-96B7-6F5ADA234273_89.npy,3,3423,Week3_290607_C07_s3_w118F5E543-1407-4268-96B7-6F5ADA234273.tif,Week3_25721,Week3_290607_C07_s3_w25CE042D1-2674-4116-9234-68954684BAC8.tif,Week3_25721,Week3_290607_C07_s3_w43451EFEF-9366-4FB2-B320-C997214129C0.tif,Week3_25721,Week3_25721,C07,3,emetine,0.3,Protein synthesis
134617,258809,258809,137,C06_s2_w15395DD58-419C-4C28-A81F-FD089CAA442D,39,C06_s2_w15395DD58-419C-4C28-A81F-FD089CAA442D_39.npy,4,3178,C06_s2_w15395DD58-419C-4C28-A81F-FD089CAA442D.tif,Week4_27821,C06_s2_w21A626C58-A230-4CA6-A292-8C62BE2E74CD.tif,Week4_27821,C06_s2_w455DADEE4-2472-4AFD-ACDA-A4898D8A1FF0.tif,Week4_27821,Week4_27821,C06,2,AZ258,1.0,Aurora kinase inhibitors
74514,149178,149178,1986,Week3_290607_E06_s2_w1BCD3D0F6-6A8A-44EB-B806-DE97CAC25639,164,Week3_290607_E06_s2_w1BCD3D0F6-6A8A-44EB-B806-DE97CAC25639_164.npy,3,138,Week3_290607_E06_s2_w1BCD3D0F6-6A8A-44EB-B806-DE97CAC25639.tif,Week3_25421,Week3_290607_E06_s2_w21201D9FC-4FB9-472E-B687-E24C1AB44790.tif,Week3_25421,Week3_290607_E06_s2_w458FE86F9-290D-48AF-AE1B-BB00BE4E72E9.tif,Week3_25421,Week3_25421,E06,1,AZ841,1.0,Aurora kinase inhibitors
125619,243459,243459,25,B03_s1_w1245F53B5-B09F-48CE-924F-1D937FE36570,36,B03_s1_w1245F53B5-B09F-48CE-924F-1D937FE36570_36.npy,4,2885,B03_s1_w1245F53B5-B09F-48CE-924F-1D937FE36570.tif,Week4_27801,B03_s1_w2AC794C95-91E6-46D6-8738-44409D26D3D0.tif,Week4_27801,B03_s1_w4B13BD7B2-529C-4B14-BBF6-79DC3E7E00B5.tif,Week4_27801,Week4_27801,B03,1,cyclohexamide,50.0,Protein synthesis
178582,371561,371561,2857,Week7_230707_C11_s2_w1EA2E5FDE-823C-4182-9C0C-C0B83178D57F,32,Week7_230707_C11_s2_w1EA2E5FDE-823C-4182-9C0C-C0B83178D57F_32.npy,7,558,Week7_230707_C11_s2_w1EA2E5FDE-823C-4182-9C0C-C0B83178D57F.tif,Week7_34381,Week7_230707_C11_s2_w2DAB739A9-35CC-43CB-8964-D03B8056E318.tif,Week7_34381,Week7_230707_C11_s2_w4526DBB96-F1E1-431F-A4E8-953D4D7C704E.tif,Week7_34381,Week7_34381,C11,3,taxol,0.3,Microtubule stabilizers
223158,479196,479196,3474,Week9_090907_B05_s2_w17A22F653-6F9E-409C-852E-D7EA41FF2B4D,62,Week9_090907_B05_s2_w17A22F653-6F9E-409C-852E-D7EA41FF2B4D_62.npy,9,3134,Week9_090907_B05_s2_w17A22F653-6F9E-409C-852E-D7EA41FF2B4D.tif,Week9_39283,Week9_090907_B05_s2_w2F0C65000-8D31-4BB4-9D4B-B7F8B23DD7E3.tif,Week9_39283,Week9_090907_B05_s2_w41C847A21-F338-45DB-A6D0-355AE19CB324.tif,Week9_39283,Week9_39283,B05,2,floxuridine,10.0,DNA replication
29084,57413,57413,868,Week1_150607_D04_s3_w1A97B7644-FA38-4E9E-9CBA-5E1877B6CB4D,52,Week1_150607_D04_s3_w1A97B7644-FA38-4E9E-9CBA-5E1877B6CB4D_52.npy,1,331,Week1_150607_D04_s3_w1A97B7644-FA38-4E9E-9CBA-5E1877B6CB4D.tif,Week1_22141,Week1_150607_D04_s3_w265686642-9F0A-4DAE-BEE4-C98DEE938146.tif,Week1_22141,Week1_150607_D04_s3_w47864B86C-9D5E-484C-9902-7688AD416E6B.tif,Week1_22141,Week1_22141,D04,2,taxol,1.0,Microtubule stabilizers
113869,215318,215318,1768,Week3_290607_C07_s2_w12B23B086-BA82-4ED2-99F7-C55328990971,17,Week3_290607_C07_s2_w12B23B086-BA82-4ED2-99F7-C55328990971_17.npy,3,3422,Week3_290607_C07_s2_w12B23B086-BA82-4ED2-99F7-C55328990971.tif,Week3_25721,Week3_290607_C07_s2_w2EF6085C7-86AA-4475-8ABA-61AB9187E09C.tif,Week3_25721,Week3_290607_C07_s2_w41E5CD452-B895-414A-A53D-FAD281BCDF8E.tif,Week3_25721,Week3_25721,C07,3,emetine,0.3,Protein synthesis
143691,274461,274461,298,F02_s2_w186E78CFA-123C-4B61-B2F7-8BE3342F505A,63,F02_s2_w186E78CFA-123C-4B61-B2F7-8BE3342F505A_63.npy,4,3762,F02_s2_w186E78CFA-123C-4B61-B2F7-8BE3342F505A.tif,Week4_27861,F02_s2_w25A5E087F-5803-4387-9EAA-B8AF6B1D8CD5.tif,Week4_27861,F02_s2_w4D68E2EC4-D37C-4638-90CA-3F5DD80C0F1B.tif,Week4_27861,Week4_27861,F02,3,taxol,0.3,Microtubule stabilizers
190157,402975,402975,3049,Week7_7__E06_s3_w111FB4FAB-4179-4784-998F-78599BD780B1,21,Week7_7__E06_s3_w111FB4FAB-4179-4784-998F-78599BD780B1_21.npy,7,3019,Week7_7__E06_s3_w111FB4FAB-4179-4784-998F-78599BD780B1.tif,Week7_34661,Week7_7__E06_s3_w2EA97B071-60B4-424B-A695-A7BE06DBA599.tif,Week7_34661,Week7_7__E06_s3_w423DD00B7-6E39-4382-A80F-E1B7346ECFEC.tif,Week7_34661,Week7_34661,E06,2,bryostatin,0.3,Kinase inhibitors
117325,220841,220841,2074,Week3_290607_F03_s4_w1247B8D7A-115E-4121-B09F-6205E6E49F48,58,Week3_290607_F03_s4_w1247B8D7A-115E-4121-B09F-6205E6E49F48_58.npy,3,3528,Week3_290607_F03_s4_w1247B8D7A-115E-4121-B09F-6205E6E49F48.tif,Week3_25721,Week3_290607_F03_s4_w277206AC9-B74F-4CC0-A118-C2BAC09F41FD.tif,Week3_25721,Week3_290607_F03_s4_w4642DDEE8-321A-4964-A4E3-AFE5377E4FC8.tif,Week3_25721,Week3_25721,F03,3,chlorambucil,10.0,DNA damage
124803,239776,239776,226,D11_s2_w1CC90CC2A-5BF1-4493-B7EE-8395E41A414B,24,D11_s2_w1CC90CC2A-5BF1-4493-B7EE-8395E41A414B_24.npy,4,598,D11_s2_w1CC90CC2A-5BF1-4493-B7EE-8395E41A414B.tif,Week4_27542,D11_s2_w2FBC0E0C0-91E3-4F96-807A-A67E19999548.tif,Week4_27542,D11_s2_w4681FC5B9-9AAA-4300-98C7-A631D733E4B5.tif,Week4_27542,Week4_27542,D11,3,taxol,0.3,Microtubule stabilizers
61630,121827,121827,1514,Week2_180607_G03_s1_w14142C70E-0264-4429-BF84-E4CD4817EDAD,94,Week2_180607_G03_s1_w14142C70E-0264-4429-BF84-E4CD4817EDAD_94.npy,2,685,Week2_180607_G03_s1_w14142C70E-0264-4429-BF84-E4CD4817EDAD.tif,Week2_24161,Week2_180607_G03_s1_w23802FAE9-6EDF-425A-A00A-3231E852BB4C.tif,Week2_24161,Week2_180607_G03_s1_w488D2C19D-7ED1-4245-B95B-5453239A133F.tif,Week2_24161,Week2_24161,G03,3,methotrexate,10.0,DNA replication
90277,174665,174665,1752,Week3_290607_C02_s4_w1C16EBE8E-C8A5-4EBD-8BCC-D7A37645180F,205,Week3_290607_C02_s4_w1C16EBE8E-C8A5-4EBD-8BCC-D7A37645180F_205.npy,3,524,Week3_290607_C02_s4_w1C16EBE8E-C8A5-4EBD-8BCC-D7A37645180F.tif,Week3_25461,Week3_290607_C02_s4_w20E3AB441-00BE-413E-AFED-536F6C4D2CF2.tif,Week3_25461,Week3_290607_C02_s4_w4D99A210B-5359-4B30-BF30-0F2F2825C403.tif,Week3_25461,Week3_25461,C02,3,DMSO,0.0,DMSO
191807,406065,406065,3080,Week7_7__F04_s2_w1C7A8F9CA-F54B-40DE-9EEE-7E71DE6BDDBE,99,Week7_7__F04_s2_w1C7A8F9CA-F54B-40DE-9EEE-7E71DE6BDDBE_99.npy,7,3050,Week7_7__F04_s2_w1C7A8F9CA-F54B-40DE-9EEE-7E71DE6BDDBE.tif,Week7_34661,Week7_7__F04_s2_w2CAF44A0C-1EDB-41CE-8480-91F8954F782F.tif,Week7_34661,Week7_7__F04_s2_w4F9D05EDC-B012-4F3F-B558-5C56387F19CB.tif,Week7_34661,Week7_34661,F04,2,PD-169316,10.0,Kinase inhibitors
76016,151388,151388,2029,Week3_290607_E11_s3_w150913DE4-E3A0-49CC-8EF6-4491CCA5EDEA,156,Week3_290607_E11_s3_w150913DE4-E3A0-49CC-8EF6-4491CCA5EDEA_156.npy,3,159,Week3_290607_E11_s3_w150913DE4-E3A0-49CC-8EF6-4491CCA5EDEA.tif,Week3_25421,Week3_290607_E11_s3_w29A707A63-54CC-4B00-A01C-B7E60249631C.tif,Week3_25421,Week3_290607_E11_s3_w4B6764AB5-07E1-4138-AC5B-614E64B1128E.tif,Week3_25421,Week3_25421,E11,1,DMSO,0.0,DMSO
135872,260064,260064,166,C08_s4_w10C3E0731-C2C6-44E0-BA81-27D2039B6C3E,115,C08_s4_w10C3E0731-C2C6-44E0-BA81-27D2039B6C3E_115.npy,4,3188,C08_s4_w10C3E0731-C2C6-44E0-BA81-27D2039B6C3E.tif,Week4_27821,C08_s4_w271C9332B-7FE7-42F6-AF96-7009B8793180.tif,Week4_27821,C08_s4_w489711A8E-52ED-4ACC-ADEA-CD38F49D6434.tif,Week4_27821,Week4_27821,C08,2,AZ258,0.1,Aurora kinase inhibitors
160440,312042,312042,2479,Week5_130707_G02_s4_w11FFCE8CA-4687-40C0-AD52-052D2959743F,99,Week5_130707_G02_s4_w11FFCE8CA-4687-40C0-AD52-052D2959743F_99.npy,5,3084,Week5_130707_G02_s4_w11FFCE8CA-4687-40C0-AD52-052D2959743F.tif,Week5_29301,Week5_130707_G02_s4_w2070BC392-DC1A-4B89-8A13-704F8DFC5626.tif,Week5_29301,Week5_130707_G02_s4_w4B1C0E82F-E8AE-41C7-8267-9EBEFFB7BBF6.tif,Week5_29301,Week5_29301,G02,1,taxol,0.3,Microtubule stabilizers
102075,193238,193238,1926,Week3_290607_D11_s1_w1E55AE767-A818-44F4-9151-F0C6D266D3F6,34,Week3_290607_D11_s1_w1E55AE767-A818-44F4-9151-F0C6D266D3F6_34.npy,3,2997,Week3_290607_D11_s1_w1E55AE767-A818-44F4-9151-F0C6D266D3F6.tif,Week3_25681,Week3_290607_D11_s1_w25C136822-A3AC-4823-A393-922F1C6DB85A.tif,Week3_25681,Week3_290607_D11_s1_w4A7589FCC-A557-4FD5-9245-3E46C6B3C0DC.tif,Week3_25681,Week3_25681,D11,1,taxol,0.3,Microtubule stabilizers
157283,300750,300750,2301,Week5_130707_C11_s2_w166CCE2A2-97D5-414B-A78B-8DC5AEA4B6AA,9,Week5_130707_C11_s2_w166CCE2A2-97D5-414B-A78B-8DC5AEA4B6AA_9.npy,5,558,Week5_130707_C11_s2_w166CCE2A2-97D5-414B-A78B-8DC5AEA4B6AA.tif,Week5_28961,Week5_130707_C11_s2_w288412A7B-0CB1-4AF4-9201-BE27170A314A.tif,Week5_28961,Week5_130707_C11_s2_w475C1BAA0-64F3-4A2F-A5AE-6397C857FD77.tif,Week5_28961,Week5_28961,C11,3,taxol,0.3,Microtubule stabilizers
4175,8843,8843,561,Week10_200907_D04_s3_w1E0CDAB78-68F2-48B6-84AF-ED7BCCFF316C,139,Week10_200907_D04_s3_w1E0CDAB78-68F2-48B6-84AF-ED7BCCFF316C_139.npy,0,91,Week10_200907_D04_s3_w1E0CDAB78-68F2-48B6-84AF-ED7BCCFF316C.tif,Week10_40111,Week10_200907_D04_s3_w2E6D4F478-A0B5-497D-B53D-9B6ABEB37A97.tif,Week10_40111,Week10_200907_D04_s3_w45A4C3C2F-DA82-44E5-9F17-E0DF2028E308.tif,Week10_40111,Week10_40111,D04,1,AZ-U,10.0,Epithelial
74535,149199,149199,1989,Week3_290607_E06_s3_w1CB9A7259-E244-45A2-9A1F-49F2E1BB3F90,7,Week3_290607_E06_s3_w1CB9A7259-E244-45A2-9A1F-49F2E1BB3F90_7.npy,3,139,Week3_290607_E06_s3_w1CB9A7259-E244-45A2-9A1F-49F2E1BB3F90.tif,Week3_25421,Week3_290607_E06_s3_w23C486FE4-FA09-47B2-9324-E4B499CEBFEB.tif,Week3_25421,Week3_290607_E06_s3_w4F936D6A0-F0FD-4C0E-9C5C-02E0300F0CC8.tif,Week3_25421,Week3_25421,E06,1,AZ841,1.0,Aurora kinase inhibitors
88398,171950,171950,1637,Week3_290607_B06_s1_w1E34212EA-734A-430A-B8E0-C079622A08AD,12,Week3_290607_B06_s1_w1E34212EA-734A-430A-B8E0-C079622A08AD_12.npy,3,497,Week3_290607_B06_s1_w1E34212EA-734A-430A-B8E0-C079622A08AD.tif,Week3_25461,Week3_290607_B06_s1_w21E150CF7-0454-44B7-9C4B-87E44B3C0156.tif,Week3_25461,Week3_290607_B06_s1_w4FD207B41-302B-4982-A2FB-240DC80F0C2F.tif,Week3_25461,Week3_25461,B06,3,vincristine,0.3,Microtubule destabilizers
75883,150547,150547,2014,Week3_290607_E08_s4_w1433410F1-AF28-4674-B2BE-37AAF65BD31C,72,Week3_290607_E08_s4_w1433410F1-AF28-4674-B2BE-37AAF65BD31C_72.npy,3,148,Week3_290607_E08_s4_w1433410F1-AF28-4674-B2BE-37AAF65BD31C.tif,Week3_25421,Week3_290607_E08_s4_w202AF4195-A289-43A3-82F0-0CF4C6FC1D49.tif,Week3_25421,Week3_290607_E08_s4_w47B903C18-65B2-4DFC-ADCA-5FD1613D1957.tif,Week3_25421,Week3_25421,E08,1,AZ841,0.1,Aurora kinase inhibitors
97181,183717,183717,2095,Week3_290607_F05_s3_w15D29678E-50E2-4775-98B9-3F65372EE008,131,Week3_290607_F05_s3_w15D29678E-50E2-4775-98B9-3F65372EE008_131.npy,3,655,Week3_290607_F05_s3_w15D29678E-50E2-4775-98B9-3F65372EE008.tif,Week3_25461,Week3_290607_F05_s3_w2FE010A52-E2A0-4E02-A8AB-5C5DEEF78CD6.tif,Week3_25461,Week3_290607_F05_s3_w42FDA56DC-F0B5-4AD0-ADDF-46DC3936E32D.tif,Week3_25461,Week3_25461,F05,3,etoposide,3.0,DNA damage
139231,265895,265895,395,G06_s4_w154782B23-8201-41BB-B0DF-1AFBA1845878,21,G06_s4_w154782B23-8201-41BB-B0DF-1AFBA1845878_21.npy,4,3340,G06_s4_w154782B23-8201-41BB-B0DF-1AFBA1845878.tif,Week4_27821,G06_s4_w2C6CA2AAD-E305-45D2-96F0-75697CD47397.tif,Week4_27821,G06_s4_w4E3625422-C53A-4C2F-920A-104EF12D2C4B.tif,Week4_27821,Week4_27821,G06,2,mitomycin C,0.3,DNA damage
48904,90868,90868,996,Week1_150607_E07_s4_w1822D00C4-D980-412D-9020-F3CEBB36BF8E,71,Week1_150607_E07_s4_w1822D00C4-D980-412D-9020-F3CEBB36BF8E_71.npy,1,3264,Week1_150607_E07_s4_w1822D00C4-D980-412D-9020-F3CEBB36BF8E.tif,Week1_22381,Week1_150607_E07_s4_w2ADDD4D91-4F7F-4603-8372-72303BCA70F0.tif,Week1_22381,Week1_150607_E07_s4_w4FCE252C8-02E7-4595-A05A-87C946D37433.tif,Week1_22381,Week1_22381,E07,2,colchicine,0.03,Microtubule destabilizers
102700,193863,193863,1969,Week3_290607_E04_s1_w12F227485-F57B-4F91-947C-BAD634C86A85,17,Week3_290607_E04_s1_w12F227485-F57B-4F91-947C-BAD634C86A85_17.npy,3,3009,Week3_290607_E04_s1_w12F227485-F57B-4F91-947C-BAD634C86A85.tif,Week3_25681,Week3_290607_E04_s1_w24D6EC3B4-89A7-4B15-8096-2DE85EDC8102.tif,Week3_25681,Week3_290607_E04_s1_w4780A554B-B08B-44F2-927D-D375642EADF0.tif,Week3_25681,Week3_25681,E04,1,cisplatin,10.0,DNA damage
166919,335850,335850,2544,Week6_200607_B03_s4_w1BB8EDD56-741E-4131-A18F-1DBD2CDDD558,96,Week6_200607_B03_s4_w1BB8EDD56-741E-4131-A18F-1DBD2CDDD558_96.npy,6,248,Week6_200607_B03_s4_w1BB8EDD56-741E-4131-A18F-1DBD2CDDD558.tif,Week6_31661,Week6_200607_B03_s4_w2B9E669B2-2C24-4BA5-9895-68514820C016.tif,Week6_31661,Week6_200607_B03_s4_w4955425EB-E3F5-451D-A1BF-9C868DF9A8C2.tif,Week6_31661,Week6_31661,B03,2,lactacystin,10.0,Protein degradation
93450,178851,178851,1954,Week3_290607_E02_s2_w1777D02BF-8DA7-4EB0-9FF5-F4DE129D9C0A,20,Week3_290607_E02_s2_w1777D02BF-8DA7-4EB0-9FF5-F4DE129D9C0A_20.npy,3,602,Week3_290607_E02_s2_w1777D02BF-8DA7-4EB0-9FF5-F4DE129D9C0A.tif,Week3_25461,Week3_290607_E02_s2_w2B80337AD-EE1F-43F7-AA19-6E65E4360A41.tif,Week3_25461,Week3_290607_E02_s2_w40EF1DB41-C7F6-4014-9FD2-0867BA57342E.tif,Week3_25461,Week3_25461,E02,3,taxol,0.3,Microtubule stabilizers
190785,403603,403603,3052,Week7_7__E06_s4_w15AB348F7-1687-43D5-ADA8-9203B994BF52,317,Week7_7__E06_s4_w15AB348F7-1687-43D5-ADA8-9203B994BF52_317.npy,7,3020,Week7_7__E06_s4_w15AB348F7-1687-43D5-ADA8-9203B994BF52.tif,Week7_34661,Week7_7__E06_s4_w2AC013E24-855A-419E-8771-0BCD09F37172.tif,Week7_34661,Week7_7__E06_s4_w4BF347222-886E-4BE6-A952-BBDC246F0AAC.tif,Week7_34661,Week7_34661,E06,2,bryostatin,0.3,Kinase inhibitors
45172,85318,85318,724,Week1_150607_B05_s2_w10FCE8580-7A4A-48A7-A33E-2899B30C1537,67,Week1_150607_B05_s2_w10FCE8580-7A4A-48A7-A33E-2899B30C1537_67.npy,1,3134,Week1_150607_B05_s2_w10FCE8580-7A4A-48A7-A33E-2899B30C1537.tif,Week1_22381,Week1_150607_B05_s2_w2F36467FD-4E50-41AF-9866-792E55747ADA.tif,Week1_22381,Week1_150607_B05_s2_w481306D2B-DBB5-41A3-9C1B-60D5435907D4.tif,Week1_22381,Week1_22381,B05,2,latrunculin B,3.0,Actin disruptors
54607,104240,104240,1079,Week1_150607_G02_s2_w1636159F6-6AE4-4B62-A96D-5B2616746F93,75,Week1_150607_G02_s2_w1636159F6-6AE4-4B62-A96D-5B2616746F93_75.npy,1,3562,Week1_150607_G02_s2_w1636159F6-6AE4-4B62-A96D-5B2616746F93.tif,Week1_22401,Week1_150607_G02_s2_w2F65612E7-3D17-43C6-80B9-AAD1C498861E.tif,Week1_22401,Week1_150607_G02_s2_w447C54D87-99D2-4166-A8CB-787281778CF6.tif,Week1_22401,Week1_22401,G02,3,taxol,0.3,Microtubule stabilizers
198122,421524,421524,3038,Week7_7__E02_s2_w1FE572CD2-B89D-40A0-8394-253AEC879AE5,139,Week7_7__E02_s2_w1FE572CD2-B89D-40A0-8394-253AEC879AE5_139.npy,7,3242,Week7_7__E02_s2_w1FE572CD2-B89D-40A0-8394-253AEC879AE5.tif,Week7_34681,Week7_7__E02_s2_w2C43567DE-0570-42A7-988E-04FF9C14E642.tif,Week7_34681,Week7_7__E02_s2_w428F63E3C-71E0-44E3-80E7-BBBAC2784107.tif,Week7_34681,Week7_34681,E02,3,taxol,0.3,Microtubule stabilizers
160694,314108,314108,2259,Week5_130707_B11_s3_w1B58C692F-C13E-44CE-B12A-FE1975B5AE17,7,Week5_130707_B11_s3_w1B58C692F-C13E-44CE-B12A-FE1975B5AE17_7.npy,5,3159,Week5_130707_B11_s3_w1B58C692F-C13E-44CE-B12A-FE1975B5AE17.tif,Week5_29321,Week5_130707_B11_s3_w25BE85A64-A1BB-419E-8D58-69CB157CEF3E.tif,Week5_29321,Week5_130707_B11_s3_w48C814529-0A7C-430B-ADE3-8A7834B0CC28.tif,Week5_29321,Week5_29321,B11,2,taxol,0.3,Microtubule stabilizers
48025,89989,89989,951,Week1_150607_E02_s3_w13377E899-F59A-4EAB-8C36-6F024967B801,53,Week1_150607_E02_s3_w13377E899-F59A-4EAB-8C36-6F024967B801_53.npy,1,3243,Week1_150607_E02_s3_w13377E899-F59A-4EAB-8C36-6F024967B801.tif,Week1_22381,Week1_150607_E02_s3_w20FF0BAFB-6C18-4816-9526-709F3D67FDF3.tif,Week1_22381,Week1_150607_E02_s3_w49A61F129-D7E1-43FA-9DA4-3E05231370E9.tif,Week1_22381,Week1_22381,E02,2,taxol,0.3,Microtubule stabilizers
180773,375032,375032,2911,Week7_230707_F02_s1_w176094EF3-CBD9-4F0C-8388-D0A55B172980,426,Week7_230707_F02_s1_w176094EF3-CBD9-4F0C-8388-D0A55B172980_426.npy,7,641,Week7_230707_F02_s1_w176094EF3-CBD9-4F0C-8388-D0A55B172980.tif,Week7_34381,Week7_230707_F02_s1_w2C4F23666-CEF3-49F5-818A-BE92047EF647.tif,Week7_34381,Week7_230707_F02_s1_w4AED30B25-CC22-4B66-A1F6-8F93DB866F8B.tif,Week7_34381,Week7_34381,F02,3,taxol,0.3,Microtubule stabilizers
56740,110036,110036,1516,Week2_180607_G03_s2_w11014D06F-3A39-4B8F-AB98-2A90B4E87993,46,Week2_180607_G03_s2_w11014D06F-3A39-4B8F-AB98-2A90B4E87993_46.npy,2,206,Week2_180607_G03_s2_w11014D06F-3A39-4B8F-AB98-2A90B4E87993.tif,Week2_24121,Week2_180607_G03_s2_w2AF9B541A-E8FF-41C4-918A-A38DBA65BC6B.tif,Week2_24121,Week2_180607_G03_s2_w4D764E6EA-46D4-42B1-BF98-6F7213A73A78.tif,Week2_24121,Week2_24121,G03,1,methotrexate,10.0,DNA replication
158544,306696,306696,2248,Week5_130707_B11_s1_w1A062CB85-6265-4F55-A5D4-1411D2515D83,54,Week5_130707_B11_s1_w1A062CB85-6265-4F55-A5D4-1411D2515D83_54.npy,5,2917,Week5_130707_B11_s1_w1A062CB85-6265-4F55-A5D4-1411D2515D83.tif,Week5_29301,Week5_130707_B11_s1_w29792D870-E93D-403C-BEFB-02ED4C2943AD.tif,Week5_29301,Week5_130707_B11_s1_w40413991C-0018-4084-8B8E-B9126892D5A2.tif,Week5_29301,Week5_29301,B11,1,taxol,0.3,Microtubule stabilizers
81178,161364,161364,1842,Week3_290607_D03_s2_w1A158A81D-A38E-43B0-926D-A155525A67AB,65,Week3_290607_D03_s2_w1A158A81D-A38E-43B0-926D-A155525A67AB_65.npy,3,326,Week3_290607_D03_s2_w1A158A81D-A38E-43B0-926D-A155525A67AB.tif,Week3_25441,Week3_290607_D03_s2_w2049D2D02-3FCE-483B-9C8B-520C1A10C19D.tif,Week3_25441,Week3_290607_D03_s2_w49D0A5028-3D07-443F-88BA-DE72CB563D4E.tif,Week3_25441,Week3_25441,D03,2,AZ-C,1.0,Eg5 inhibitors
210600,448803,448803,3245,Week8_4sites_C11_s1_w1F9253739-B447-4D59-821F-5246470E8548,5,Week8_4sites_C11_s1_w1F9253739-B447-4D59-821F-5246470E8548_5.npy,8,2717,Week8_4sites_C11_s1_w1F9253739-B447-4D59-821F-5246470E8548.tif,Week8_38341,Week8_4sites_C11_s1_w2B09450A4-C95C-4CE9-AD07-E13372987A0F.tif,Week8_38341,Week8_4sites_C11_s1_w4F97F21C7-22DE-448B-948D-E4ACA27DD70F.tif,Week8_38341,Week8_38341,C11,1,taxol,0.3,Microtubule stabilizers
25415,50543,50543,1116,Week1_150607_G04_s4_w191D565C1-132E-4C52-865C-4C1177F7B3D5,42,Week1_150607_G04_s4_w191D565C1-132E-4C52-865C-4C1177F7B3D5_42.npy,1,212,Week1_150607_G04_s4_w191D565C1-132E-4C52-865C-4C1177F7B3D5.tif,Week1_22123,Week1_150607_G04_s4_w26DCD6BA9-64C2-46B8-84B9-0AFBDF4552E7.tif,Week1_22123,Week1_150607_G04_s4_w4C1A5CDB3-B856-492F-A8EA-16A52A3EC40C.tif,Week1_22123,Week1_22123,G04,1,AZ-A,10.0,Aurora kinase inhibitors
